position_id,symbol,direction,path,regime,opened_utc,closed_utc,sure_dk,close_reason,entry_px,sl_px,exit_px,qty,risk_usdt,true_R,realized_pnl,fee_toplam,v2_reason,srdist_band,anchor_px,anchor_dist_pct,anchor_etiket,min_low,max_high,chunk,rsi,adx,macd_hist,volume_ratio,supertrend_dir,ema_fast_pct,ema_medium_pct,a_plus_count,level_count,retest_confirmed,retest_reason,nearest_support_pct,nearest_resistance_pct,v2_rr,v3_conf_delta,confidence,breakout_score,mr_score,active_strategy
p-00038,SIRENUSDT,short,mr,ranging,2026-07-09 01:01,2026-07-09 01:08,7,sl,0.028484302000000003,0.029308,0.0293138616,1047.3,0.862659,-1.035184,-0.893011,0.024213,short_anchored,2.5-10%,0.02925,2.6881,kirildi,0.02839,0.02946,03,71.13,33.92,8.2e-05,2.67,1,-2.1996,-2.9006,6,66,True,break + retest + reclaim@htf,-1.1830,0.2192,2.714080688885335,0.08,0.390344827586207,,0.9135,mean_reversion
p-00039,SIRENUSDT,long,mr,ranging,2026-07-12 23:01,2026-07-13 02:58,237,sl,0.027545508,0.027139,0.0271335722,1088.7,0.442565,-1.067156,-0.472286,0.023812,rr_below_min:1.27<1.5,0.8-1.5%,0.027193571428571428,1.2777,kirildi,0.02712,0.02803,03,31.58,31.79,-0.000103,0.53,-1,1.6765,1.3134,11,60,True,break + retest + reclaim@mtf,-0.1754,0.8958,1.2713392129025582,0.08,0.4408247422680413,,0.6167,mean_reversion
p-00040,SIRENUSDT,long,mr,ranging,2026-07-21 01:01,2026-07-21 07:48,407,sl,0.029265852000000002,0.02808,0.028074384,1025.0,1.215498,-1.024077,-1.244764,0.023509,rr_below_min:0.32<1.5,2.5-10%,0.02813777777777778,3.8546,kirildi,0.02769,0.02982,03,32.48,32.43,-0.000264,0.56,-1,5.3473,6.3734,11,59,True,break + retest + reclaim@mtf,-0.8504,0.3878,0.3235615230476109,0.08,0.2754022988505747,,0.6479,mean_reversion
p-00041,SIRENUSDT,long,mr,ranging,2026-07-23 03:01,2026-07-23 03:42,41,tp,0.030896178,0.030472,0.0314757036,969.3,0.411156,1.307415,0.537551,0.024183,rr_below_min:1.03<1.5,0.8-1.5%,0.03053357142857143,1.1736,tuttu,0.03067,0.03154,03,31.19,31.84,-8.1e-05,0.6,-1,1.6951,2.3429,9,60,True,break + retest + reclaim@ltf,-0.1024,1.3802,1.026225983406554,0.08,0.2754022988505747,,0.8001,mean_reversion
p-00042,SENTUSDT,long,mr,choppy,2026-07-27 14:31,2026-07-27 14:33,2,sl,0.012422484000000001,0.0122353,0.012232852939999999,2410.0,0.451113,-1.065760,-0.480779,0.023768,rr_below_min:0.34<1.5,0.8-1.5%,0.01226,1.3080,kirildi,0.01223,0.01231,03,24.27,31.31,-5.1e-05,2.88,-1,3.0167,2.2119,6,39,True,break + retest + reclaim@ltf,-1.3293,0.5584,0.3426161396329649,0.08,0.4098969072164949,,1.0,mean_reversion
p-00043,SENTUSDT,long,mr,choppy,2026-07-27 14:46,2026-07-27 22:47,481,sl,0.012042408000000001,0.0117163,0.01171395674,2489.0,0.811683,-1.036325,-0.841167,0.023652,long_anchored,2.5-10%,0.01174,2.5112,kirildi,0.01168,0.01218,03,15.16,33.74,-8.5e-05,5.81,-1,5.6243,5.6243,6,39,True,break + retest + reclaim@ltf,-2.3599,0.7174,1.510176699539852,0.08,0.4098969072164949,,1.0,mean_reversion
p-00044,SENTUSDT,long,mr,ranging,2026-07-30 16:16,2026-07-30 17:40,84,sl,0.012632526,0.0124658,0.01246330684,2369.0,0.394974,-1.075162,-0.424661,0.023781,rr_below_min:0.48<1.5,0.8-1.5%,0.01249090909090909,1.1210,kirildi,0.01243,0.01276,03,34.55,34.46,-9.1e-05,0.66,-1,2.9991,2.2068,15,40,True,break + retest + reclaim@mtf,-1.0344,0.6710,0.4825138573194537,0.08,0.33287356321839084,,0.5328,mean_reversion
p-00045,SENTUSDT,long,mr,ranging,2026-07-30 16:46,2026-07-30 17:40,54,sl,0.01265253,0.0124658,0.01246330684,2367.0,0.441990,-1.067153,-0.471671,0.023780,rr_below_min:0.39<1.5,0.8-1.5%,0.01249090909090909,1.2774,kirildi,0.01243,0.01276,03,36.63,33.83,-8e-05,0.45,-1,2.1210,2.1210,15,40,True,break + retest + reclaim@mtf,-1.1175,0.5865,0.39417816352977053,0.08,0.4278260869565218,,0.48,mean_reversion
p-00046,SENTUSDT,short,mr,ranging,2026-07-31 01:46,2026-07-31 13:37,711,sl,0.013157368,0.0134901,0.01349279802,2271.0,0.755634,-1.040147,-0.785971,0.024209,rr_below_min:0.26<1.5,1.5-2.5%,0.013463401315789474,2.3259,kirildi,0.01288,0.0135,03,71.73,32.03,6.8e-05,1.26,1,-2.7092,-2.7092,11,39,True,break + retest + reclaim@mtf,-0.7090,0.3203,0.26032085669700533,0.08,0.33287356321839084,,0.931,mean_reversion
p-00047,SHELLUSDT,long,momentum,trending_up,2026-08-17 22:31,2026-08-18 00:55,144,sl,0.02180436,0.0214711,0.02146680578,1369.0,0.456233,-1.064822,-0.485807,0.023695,long_anchored,0.8-1.5%,0.02151428571428571,1.3303,kirildi,0.02142,0.02201,03,81.82,32.62,5.1e-05,2.63,1,-2.2632,-3.1809,8,43,True,break + retest + reclaim@ltf,-0.2672,1.5912,33.3793821225868,0.08,0.925360824742268,,,momentum
p-00048,SHELLUSDT,long,momentum,trending_up,2026-08-18 00:16,2026-08-18 00:55,39,sl,0.021894378,0.021471,0.0214667058,1364.0,0.577488,-1.051109,-0.607003,0.023658,long_anchored,1.5-2.5%,0.02151428571428571,1.7360,kirildi,0.02142,0.02198,03,71.93,43.69,2.2e-05,2.98,1,-1.7446,-2.6586,8,43,True,break + retest + reclaim@ltf,-0.6707,0.1291,25.795429345098267,0.08,0.925360824742268,,,momentum
p-00049,SHELLUSDT,long,mr,weakening_up,2026-08-19 04:01,2026-08-19 04:35,34,sl,0.020374074,0.0201087,0.02010467826,1463.0,0.388242,-1.076169,-0.417814,0.023688,rr_below_min:0.14<1.5,0.8-1.5%,0.0201492,1.1037,kirildi,0.02008,0.02029,03,33.46,30.37,-2.6e-05,0.38,-1,1.1141,1.6049,9,42,True,break + retest + reclaim@ltf,-1.0987,0.2172,0.14284993951721345,0.08,0.21793103448275863,,0.5659,mean_reversion
p-00050,SHELLUSDT,long,momentum,trending_up,2026-08-22 11:01,2026-08-22 11:07,6,sl,0.025135026,0.0245904,0.02458548192,1187.0,0.646471,-1.045547,-0.675916,0.023607,long_anchored,1.5-2.5%,0.02464,1.9695,kirildi,0.02447,0.02566,03,73.05,33.21,0.000233,3.37,1,-5.9842,-6.7809,11,46,True,break + retest + reclaim@ltf,-1.8411,0.3549,13.822997317949488,0.08,0.925360824742268,,,momentum
p-00001,SKLUSDT,long,momentum,trending_up,2026-04-17 15:16,2026-04-17 15:26,10,tp,0.007541508,0.00715419,0.008099269822,3982.0,1.542300,1.423909,2.196095,0.024913,insufficient_levels,v2_sl_yok,,,capa_yok,0.00728,0.00827,04,80.87,33.2,4.9e-05,7.19,1,-7.0739,-8.4014,12,21,True,break + retest + reclaim@ltf,-1.7639,,,0.08,0.925360824742268,,,momentum
p-00002,SKYAIUSDT,long,momentum,trending_up,2026-05-01 05:01,2026-05-01 12:22,441,tp,0.375955176,0.361608,0.39599878439999997,80.0,1.147774,1.375520,1.578786,0.024703,rr_below_min:0.41<1.5,2.5-10%,0.36233999999999994,3.6215,tuttu,0.37128,0.39747,04,56.12,33.36,-0.001312,1.9,1,-0.5051,-4.1280,7,71,True,break + retest + reclaim@ltf,-1.7998,1.6765,0.411536941471639,0.08,0.8626086956521739,,,momentum
p-00003,SKYAIUSDT,long,momentum,trending_up,2026-05-02 12:46,2026-05-02 15:16,150,tp,0.42319462199999996,0.39264,0.46735651,71.2,2.175489,1.433684,3.118964,0.025363,insufficient_levels,v2_sl_yok,,,capa_yok,0.412,0.468,04,74.37,33.02,0.006126,2.64,1,-8.8424,-9.6707,7,69,True,break + retest + reclaim@htf,-1.0850,,,0.08,0.7351724137931035,,,momentum
p-00004,SKYAIUSDT,long,momentum,trending_up,2026-05-02 21:16,2026-05-03 00:33,197,sl,0.517673514,0.471982,0.47188760360000004,58.4,2.668384,-1.010729,-2.697013,0.023116,insufficient_levels,v2_sl_yok,,,capa_yok,0.46661,0.537,04,68.33,34.68,0.000602,1.69,1,-6.8063,-12.0697,9,71,True,break + retest + reclaim@htf,-0.0528,,,0.08,0.9650574712643679,,,momentum
p-00005,SKLUSDT,long,mr,ranging,2026-05-03 03:31,2026-05-03 07:23,232,tp_gap,0.006771354,0.00666992,0.00689862,4457.0,0.452091,1.200761,0.542854,0.024371,rr_below_min:1.08<1.5,0.8-1.5%,0.006683333333333334,1.2999,tuttu,0.00672,0.00691,04,23.08,30.39,-1.3e-05,2.05,-1,0.6214,2.1011,11,23,True,break + retest + reclaim@mtf,-1.1049,0.0739,1.081418821493797,0.08,0.4614432989690722,,0.7782,mean_reversion
p-00006,SKLUSDT,long,mr,ranging,2026-05-03 03:46,2026-05-03 07:23,217,tp_gap,0.006761352,0.00666992,0.00689862,4457.0,0.407512,1.441552,0.587450,0.024353,rr_below_min:1.08<1.5,0.8-1.5%,0.006683333333333334,1.1539,tuttu,0.00672,0.00691,04,23.08,32.18,-1.2e-05,1.16,-1,0.6207,2.1005,11,23,True,break + retest + reclaim@mtf,-1.1056,0.0733,1.081418821493797,0.08,0.4614432989690722,,0.76,mean_reversion
p-00007,SKRUSDT,long,breakout,early_reversal_up,2026-05-08 18:01,2026-05-08 20:26,145,tp,0.016663332000000003,0.0164817,0.01694181096,1809.0,0.328572,1.459197,0.479452,0.024317,long_anchored,0.8-1.5%,0.016514882352941178,0.8909,tuttu,0.016603,0.016947,04,81.22,42.11,2.6e-05,2.46,1,-1.6029,-2.2029,6,28,True,break + retest + reclaim@ltf,-0.9136,0.1161,5.134030219871788,0.08,0.8016494845360825,0.8997,,breakout
p-00008,SKRUSDT,long,breakout,early_reversal_up,2026-05-08 18:16,2026-05-08 20:26,130,tp,0.016668333,0.0164817,0.01693381256,1809.0,0.337619,1.350451,0.455938,0.024315,long_anchored,0.8-1.5%,0.016514882352941178,0.9206,tuttu,0.016603,0.016947,04,80.7,44.94,2.9e-05,2.18,1,-1.5839,-2.1840,6,28,True,break + retest + reclaim@ltf,-0.8945,0.1353,5.237476696358136,0.08,0.8531958762886598,0.8084,,breakout
p-00009,SKRUSDT,long,breakout,early_reversal_up,2026-05-08 18:31,2026-05-09 06:02,691,tp,0.01680336,0.0164817,0.01726194692,1796.0,0.577701,1.383326,0.799150,0.024473,long_anchored,1.5-2.5%,0.016514882352941178,1.7168,tuttu,0.016603,0.017288,04,85.21,47.87,3.7e-05,2.51,1,-1.7577,-2.3531,6,28,True,break + retest + reclaim@ltf,-0.6472,0.2761,2.5805758539191213,0.08,0.8531958762886598,0.7851,,breakout
p-00010,SKLUSDT,short,mr,ranging,2026-07-13 07:01,2026-07-13 08:27,86,tp,0.004559088,0.00468841,0.004383156456,6616.0,0.855594,1.332756,1.140298,0.023665,rr_below_min:0.16<1.5,2.5-10%,0.004679111111111111,2.6326,tuttu,0.004381,0.004609,04,63.87,35.0,3.3e-05,1.13,1,-3.6349,-3.6349,12,50,True,break + retest + reclaim@ltf,-0.5118,0.0856,0.15628804262205884,0.08,0.6160824742268042,,0.6531,mean_reversion
p-00011,SKLUSDT,long,mr,ranging,2026-07-14 22:16,2026-07-15 01:34,198,tp,0.0040418082,0.003975,0.004138142205999999,7485.0,0.500059,1.392973,0.696569,0.024491,rr_below_min:0.80<1.5,1.5-2.5%,0.003983,1.4550,tuttu,0.004004,0.00417,04,24.17,30.07,-6e-06,2.03,-1,1.4702,3.9451,10,48,True,break + retest + reclaim@mtf,-1.4254,1.3271,0.8036806747262585,0.08,0.2524137931034483,,0.98,mean_reversion
p-00012,SKLUSDT,long,mr,ranging,2026-07-24 14:16,2026-07-24 18:35,259,sl,0.0038437686,0.00379522,0.003794460956,7877.0,0.382417,-1.078567,-0.412463,0.024067,rr_below_min:1.07<1.5,0.8-1.5%,0.003802846153846154,1.0646,kirildi,0.003773,0.003879,04,33.55,32.82,-2e-06,0.75,-1,1.5000,1.5000,6,51,True,break + retest + reclaim@mtf,-1.0285,0.1869,1.0706078606639213,0.08,0.3583505154639176,,0.5381,mean_reversion
p-00013,SKLUSDT,long,mr,ranging,2026-07-27 15:46,2026-07-27 19:33,227,tp,0.0037487496,0.00368481,0.0038384621539999998,8075.0,0.516312,1.355618,0.699922,0.024507,rr_below_min:0.90<1.5,1.5-2.5%,0.0036922222222222226,1.5079,tuttu,0.003734,0.003842,04,37.1,32.31,-8e-06,0.88,-1,1.4256,1.4256,7,47,True,break + retest + reclaim@htf,-0.7096,0.3432,0.8975734645986325,0.08,0.30680412371134025,,0.48,mean_reversion
p-00014,SKLUSDT,long,mr,weakening_up,2026-08-24 01:46,2026-08-24 10:04,498,tp,0.0038797758,0.0038305,0.003946430556,7808.0,0.384745,1.289158,0.495998,0.024443,rr_below_min:0.49<1.5,0.8-1.5%,0.0038382,1.0716,kirildi,0.003835,0.003965,04,31.96,33.07,-1e-05,1.72,-1,3.1675,3.1675,11,49,True,break + retest + reclaim@mtf,-0.2886,0.6399,0.4940149020669051,0.08,0.390344827586207,,0.8013,mean_reversion
p-00015,SKRUSDT,long,momentum,trending_up,2026-08-27 05:01,2026-08-27 08:57,236,tp,0.008336667,0.0081905,0.0085462904,3634.0,0.531171,1.387934,0.737230,0.024541,long_anchored,1.5-2.5%,0.008207,1.5554,tuttu,0.008234,0.008562,04,56.33,30.32,-1.6e-05,3.69,-1,-0.4020,-1.6020,10,50,True,break + retest + reclaim@mtf,-1.5180,0.2408,2.1175595724733016,0.08,0.7191752577319588,,,momentum
p-00016,SKRUSDT,long,momentum,trending_up,2026-08-27 11:46,2026-08-27 16:21,275,tp,0.008784756599999999,0.0086189,0.00902359492,3451.0,0.572371,1.397080,0.799648,0.024583,long_anchored,1.5-2.5%,0.008636263888888888,1.6903,tuttu,0.008641,0.009034,04,72.88,30.58,2.5e-05,1.99,1,-3.2062,-4.3449,9,50,True,break + retest + reclaim@ltf,-0.9173,0.6314,51.84189281805789,0.08,0.925360824742268,,,momentum
p-00017,SKRUSDT,long,momentum,trending_up,2026-08-27 15:46,2026-08-27 16:04,18,tp,0.0088927782,0.0088154,0.00899130138,3412.0,0.264014,1.180818,0.311753,0.024408,long_anchored,<0.8%,0.008839428571428571,0.5999,kirildi,0.008827,0.009,04,66.12,37.98,-3e-06,0.91,1,-2.0997,-3.2250,10,51,True,break + retest + reclaim@ltf,-0.5307,0.2296,126.50936552427915,0.08,0.7707216494845361,,,momentum
p-00018,SKRUSDT,long,momentum,trending_up,2026-08-27 16:01,2026-08-27 16:21,20,tp,0.0089097816,0.0088217,0.009021895260000001,3406.0,0.300006,1.191406,0.357429,0.024430,long_anchored,0.8-1.5%,0.008839428571428571,0.7896,tuttu,0.008907,0.009034,04,66.94,38.54,2e-06,0.9,1,-2.2757,-3.3989,10,51,True,break + retest + reclaim@ltf,0.0495,10.2600,101.57797603533831,0.08,0.8738144329896907,,,momentum
p-00019,SKRUSDT,long,momentum,trending_up,2026-08-27 16:16,2026-08-27 19:19,183,tp,0.008982796199999999,0.0088216,0.00921445674,3379.0,0.544682,1.391978,0.758186,0.024595,long_anchored,1.5-2.5%,0.008839428571428571,1.5960,tuttu,0.008935,0.009227,04,70.61,39.61,9e-06,1.16,1,-1.9999,-4.2271,10,51,True,break + retest + reclaim@ltf,-0.8083,9.3147,51.84885850034793,0.08,0.925360824742268,,,momentum
p-00020,SKRUSDT,long,momentum,trending_up,2026-08-27 16:31,2026-08-27 20:32,241,tp,0.0091008198,0.0088216,0.00950589844,3338.0,0.932036,1.424097,1.327309,0.024844,long_anchored,2.5-10%,0.008839428571428571,2.8722,tuttu,0.008935,0.009508,04,75.13,41.36,2e-05,2.12,1,-3.2554,-5.4542,10,51,True,break + retest + reclaim@ltf,-2.0791,7.9142,29.431776838528044,0.08,0.925360824742268,,,momentum
p-00021,SKRUSDT,long,momentum,trending_up,2026-08-27 16:46,2026-08-27 19:53,187,tp,0.009053810399999999,0.0088216,0.009385722479999999,3355.0,0.779066,1.397596,1.088819,0.024746,long_anchored,1.5-2.5%,0.008839428571428571,2.3679,tuttu,0.008935,0.009405,04,70.35,42.99,2.1e-05,1.07,1,-2.7413,-4.9517,10,51,True,break + retest + reclaim@ltf,-1.5587,8.4876,35.843231100746515,0.08,0.925360824742268,,,momentum
p-00022,SKRUSDT,long,momentum,trending_up,2026-08-27 17:01,2026-08-27 20:39,218,tp,0.0091208238,0.0088216,0.00956788604,3330.0,0.996415,1.469090,1.463824,0.024893,long_anchored,2.5-10%,0.008839428571428571,3.0852,tuttu,0.008935,0.009584,04,73.15,44.6,2.5e-05,1.27,1,-3.5192,-4.6156,10,51,True,break + retest + reclaim@ltf,-2.3461,7.6199,26.902797096375036,0.08,0.925360824742268,,,momentum
p-00023,SKRUSDT,long,momentum,trending_up,2026-08-27 17:16,2026-08-27 20:21,185,tp,0.0090928182,0.0088216,0.00948840194,3341.0,0.906140,1.431140,1.296813,0.024832,long_anchored,2.5-10%,0.008839428571428571,2.7867,tuttu,0.008935,0.009504,04,70.03,46.1,2.3e-05,0.57,1,-2.0813,-4.2817,9,52,True,break + retest + reclaim@ltf,-2.0043,0.9553,30.224180904545133,0.08,0.8222680412371134,,,momentum
p-00024,SKRUSDT,long,momentum,trending_up,2026-08-27 17:31,2026-08-27 19:49,138,tp,0.0090358068,0.0088216,0.00932243514,3361.0,0.719949,1.303810,0.938677,0.024681,long_anchored,1.5-2.5%,0.008839428571428571,2.1733,tuttu,0.00896,0.009385,04,63.97,45.36,1.6e-05,1.8,1,-1.3610,-3.5776,9,52,True,break + retest + reclaim@ltf,-1.2834,1.6979,40.38436496942956,0.08,0.9769072164948454,,,momentum
p-00025,SKRUSDT,long,momentum,trending_up,2026-08-27 17:46,2026-08-27 19:49,123,tp,0.009060811799999999,0.0088216,0.009380223580000001,3354.0,0.802316,1.304431,1.046567,0.024740,long_anchored,1.5-2.5%,0.008839428571428571,2.4433,tuttu,0.00896,0.009385,04,65.1,44.68,1.1e-05,1.09,1,-1.6123,-3.8232,9,52,True,break + retest + reclaim@ltf,-1.5349,1.4388,36.16952200872842,0.08,0.9713043478260869,,,momentum
p-00026,SKRUSDT,long,momentum,trending_up,2026-08-27 18:01,2026-08-27 19:53,112,tp,0.009066813,0.0088216,0.009395420540000001,3352.0,0.821954,1.309974,1.076738,0.024754,long_anchored,1.5-2.5%,0.008839428571428571,2.5079,tuttu,0.00896,0.009405,04,65.41,43.68,6e-06,0.77,1,-1.6790,-3.8885,9,52,True,break + retest + reclaim@ltf,-1.6017,1.3700,35.2075387350034,0.08,0.7539130434782609,,,momentum
p-00027,SKRUSDT,long,momentum,trending_up,2026-08-27 19:31,2026-08-27 21:07,96,tp,0.009221844000000002,0.0088215,0.00980673826,3307.0,1.323938,1.441967,1.909074,0.025171,long_anchored,2.5-10%,0.008839428571428571,4.1468,tuttu,0.00922,0.010084,04,72.74,39.29,1e-06,1.73,1,-2.3481,-4.5181,7,52,True,break + retest + reclaim@ltf,-0.6663,6.5057,20.206079067272633,0.08,0.925360824742268,,,momentum
p-00028,SKRUSDT,long,momentum,trending_up,2026-08-29 17:16,2026-08-29 17:43,27,tp,0.0101940384,0.0100525,0.0103609274,3015.0,0.426738,1.121017,0.478381,0.024789,long_anchored,0.8-1.5%,0.010072777777777778,1.1895,tuttu,0.010141,0.010386,04,54.7,30.34,3.3e-05,1.9,1,-0.7541,-1.7367,8,58,True,break + retest + reclaim@ltf,0.0369,6.0506,6.19339208278479,0.08,0.9713043478260869,,,momentum
p-00029,SKRUSDT,long,momentum,trending_up,2026-08-30 05:16,2026-08-30 05:27,11,tp,0.0118703736,0.0113378,0.0126109773,2590.0,1.379366,1.372226,1.892801,0.025363,long_anchored,2.5-10%,0.011360857142857143,4.2923,tuttu,0.011891,0.012853,04,59.16,44.03,-2.3e-05,0.55,1,-2.9387,-6.3148,8,61,True,break + retest + reclaim@ltf,-4.1131,2.4545,10.210503115101039,0.08,0.7707216494845361,,,momentum
p-00030,SKRUSDT,long,momentum,trending_up,2026-08-30 12:46,2026-08-30 13:01,15,sl,0.0168743742,0.016161,0.016157767799999997,1826.0,1.302621,-1.023052,-1.332650,0.024127,rr_below_min:0.49<1.5,2.5-10%,0.016193767307692307,4.0334,kirildi,0.0161,0.016874,04,74.1,47.79,6.7e-05,2.53,1,-13.2947,-20.4211,11,60,True,break + retest + reclaim@ltf,-3.8297,1.1839,0.4850494712212224,0.08,0.925360824742268,,,momentum
p-00031,SKRUSDT,long,momentum,trending_up,2026-08-30 16:16,2026-08-30 16:25,9,tp,0.016628325,0.0161611,0.01723335264,1851.0,0.864833,1.265949,1.094835,0.025071,rr_below_min:0.84<1.5,2.5-10%,0.016193767307692307,2.6134,tuttu,0.016597,0.017276,04,62.85,42.23,-5.4e-05,1.18,1,-5.3731,-12.0030,9,62,True,break + retest + reclaim@mtf,-2.3970,0.7626,0.8444013600984667,0.08,0.8738144329896907,,,momentum
p-00032,SKRUSDT,long,momentum,trending_up,2026-08-30 16:31,2026-08-30 17:09,38,tp,0.0168073608,0.016161,0.017682962700000002,1833.0,1.184779,1.333320,1.579690,0.025288,rr_below_min:0.32<1.5,2.5-10%,0.016193767307692307,3.6507,tuttu,0.016825,0.017762,04,64.27,42.55,-2.7e-05,1.68,1,-5.7914,-12.9465,9,62,True,break + retest + reclaim@mtf,-0.3178,1.4432,0.32364827972455956,0.08,0.8738144329896907,,,momentum
p-00033,SKRUSDT,long,momentum,trending_up,2026-08-30 16:46,2026-08-30 16:48,2,tp,0.0171464286,0.0169727,0.01731173696,1798.0,0.312364,0.872194,0.272442,0.024782,rr_below_min:0.37<1.5,<0.8%,0.017013333333333335,0.7762,tuttu,0.017201,0.017478,04,66.84,42.97,8e-06,0.95,1,-7.0703,-14.0839,9,62,True,break + retest + reclaim@mtf,-0.5633,0.5453,0.368988039698026,0.08,0.8738144329896907,,,momentum
p-00034,SKRUSDT,long,momentum,trending_up,2026-08-30 17:01,2026-08-30 17:11,10,tp,0.0173354664,0.0169791,0.01777804368,1779.0,0.633976,1.202504,0.762358,0.024987,rr_below_min:0.87<1.5,1.5-2.5%,0.017013333333333335,1.8582,tuttu,0.017245,0.017936,04,68.22,43.46,3.6e-05,0.99,1,-6.9372,-14.4516,9,62,True,break + retest + reclaim@mtf,-0.5616,1.9336,0.8685102449545696,0.08,0.8738144329896907,,,momentum
p-00001,SLPUSDT,long,mr,ranging,2026-04-11 06:16,2026-04-11 15:55,579,tp,0.0005909181600000001,0.00057685,0.000610747826,16450.0,0.231421,1.375375,0.318291,0.007907,rr_below_min:0.16<1.5,1.5-2.5%,0.0005780210000000001,2.1826,tuttu,0.0005894,0.0006122,05,37.21,30.13,0.0,1.0,-1,1.6155,1.6155,5,24,True,break + retest + reclaim@htf,-0.9362,0.3928,0.1621424443184637,0.08,0.5129896907216496,,0.5863,mean_reversion
p-00002,SLPUSDT,long,momentum,trending_up,2026-04-15 21:31,2026-04-17 08:30,2099,tp,0.00063082614,0.00061318,0.0006534692799999999,47683.0,0.841421,1.254066,1.055197,0.024496,long_anchored,2.5-10%,0.0006144260752688172,2.5998,tuttu,0.0006171,0.0006548,05,80.37,31.49,1e-06,3.99,1,-4.6638,-4.6638,5,22,True,break + retest + reclaim@ltf,-0.3295,0.4526,1.639517072084719,0.08,0.8738144329896907,,,momentum
p-00003,SLPUSDT,long,momentum,trending_up,2026-04-17 11:31,2026-04-17 13:50,139,tp,0.0006533306400000001,0.00064645,0.0006611177500000001,46049.0,0.316847,1.055328,0.334377,0.024212,rr_below_min:0.53<1.5,0.8-1.5%,0.00064775,0.8542,tuttu,0.0006491,0.0006613,05,62.32,32.86,0.0,0.56,1,-8.0281,-8.0281,8,22,True,break + retest + reclaim@htf,-0.7086,0.5087,0.5310659251783841,0.08,0.7539130434782609,,,momentum
p-00004,SLPUSDT,long,momentum,trending_up,2026-04-18 07:31,2026-04-18 08:36,65,sl,0.00070034004,0.00067745,0.0006773145100000001,42963.0,0.983425,-1.029993,-1.012921,0.023675,rr_below_min:0.26<1.5,2.5-10%,0.0006788235294117647,3.0723,kirildi,0.0006769,0.0007304,05,75.89,32.6,4e-06,4.48,1,0.0761,0.0761,10,23,True,break + retest + reclaim@ltf,-2.0684,0.8767,0.25798035196080915,0.08,0.925360824742268,,,momentum
p-00005,SKYUSDT,long,momentum,trending_up,2026-04-22 02:16,2026-04-22 03:07,51,tp,0.08016603,0.0795028,0.08108957884000001,374.0,0.248048,1.295247,0.321283,0.024124,sl_too_tight:0.000352<floor:0.000401,<0.8%,0.07992785714285713,0.2971,tuttu,0.0802,0.08115,05,65.16,30.98,6.2e-05,1.95,1,-0.8036,-0.9283,8,18,True,break + retest + reclaim@ltf,-0.2697,0.8133,,0.08,0.9075862068965518,,,momentum
p-00006,SKYUSDT,long,momentum,trending_up,2026-04-22 03:16,2026-04-22 05:33,137,tp,0.081156228,0.0804725,0.082078581,370.0,0.252979,1.253509,0.317112,0.024159,rr_below_min:0.32<1.5,<0.8%,0.0807958064516129,0.4441,tuttu,0.08088,0.08236,05,75.97,40.11,0.000158,2.05,1,-1.3825,-1.7523,8,18,True,break + retest + reclaim@ltf,-0.4015,0.2077,0.32231221934142407,0.08,0.8738144329896907,,,momentum
p-00007,SKYUSDT,long,momentum,trending_up,2026-04-22 03:31,2026-04-22 05:36,125,tp,0.08141628,0.0806339,0.08248459978,369.0,0.288698,1.281678,0.370018,0.024192,long_anchored,0.8-1.5%,0.0807958064516129,0.7621,tuttu,0.08088,0.08251,05,78.28,42.45,0.000169,2.23,1,-1.5739,-2.0655,8,18,True,break + retest + reclaim@ltf,-0.1117,2.5179,2.7985051811034687,0.08,0.8738144329896907,,,momentum
p-00008,SKYUSDT,long,momentum,trending_up,2026-04-22 03:46,2026-04-22 05:37,111,tp,0.08146629,0.0806339,0.08253488971999999,368.0,0.306320,1.204963,0.369104,0.024141,long_anchored,0.8-1.5%,0.0807958064516129,0.8230,tuttu,0.08088,0.08302,05,78.45,44.63,0.000166,1.84,1,-1.4753,-1.9667,8,18,True,break + retest + reclaim@ltf,-0.1363,2.4927,2.69658486679684,0.08,0.8738144329896907,,,momentum
p-00009,SKYUSDT,long,momentum,trending_up,2026-04-22 05:31,2026-04-22 05:37,6,tp,0.081906378,0.0811684,0.08295930482000001,366.0,0.270100,1.337412,0.361235,0.024136,long_anchored,0.8-1.5%,0.08133142857142858,0.7020,tuttu,0.08182,0.08302,05,75.81,49.45,4.3e-05,2.57,1,-1.4550,-2.0655,8,17,True,break + retest + reclaim@ltf,-0.6839,1.8787,2.16966627106968,0.08,0.925360824742268,,,momentum
p-00010,SKYUSDT,long,momentum,trending_up,2026-04-22 05:46,2026-04-22 08:52,186,tp,0.08231646,0.0811682,0.08392511162,365.0,0.419115,1.343036,0.562887,0.024271,rr_below_min:1.04<1.5,0.8-1.5%,0.08133142857142858,1.1966,tuttu,0.08158,0.08401,05,78.95,51.46,8.2e-05,3.46,1,-1.6745,-2.5252,8,17,True,break + retest + reclaim@ltf,-1.1501,1.4005,1.0361567622655736,0.08,0.925360824742268,,,momentum
